"Andy Murray","Joao Sousa",12,2
"Tomas Berdych","Simone Bolelli",18,13
"Marsel Ilhan","Feliciano Lopez",16,14
"Richard Gasquet","Roberto Bautista Agut",16,16
"Novak Djokovic","Vasek Pospisil",12,8
"Roger Federer","Mikhail Youzhny",12,4
"Andy Murray","Gilles Muller",13,9
"Tomas Berdych","Jeremy Chardy",13,10
"Feliciano Lopez","James Ward",12,8
"Roberto Bautista Agut","Dominic Thiem",12,5
"Marcos Baghdatis","David Goffin",13,7
"Richard Gasquet","Andreas Seppi",18,15
"Joao Sousa","James McGee",12,3
"Fernando Verdasco","Guillermo Garcia-Lopez",13,6
"Novak Djokovic","Roger Federer",18,12
"Novak Djokovic","Andy Murray",12,5
"Roger Federer","Milos Raonic",13,9
"Novak Djokovic","Bernard Tomic",0,0
"Roger Federer","Tomas Berdych",12,4
"Milos Raonic","Rafael Nadal",18,17
"Andy Murray","Feliciano Lopez",12,7
"Novak Djokovic","John Isner",13,10
"Roger Federer","Jack Sock",12,5
"Rafael Nadal","Gilles Simon",12,6
"Andy Murray","Adrian Mannarino",12,6
"Feliciano Lopez","Kei Nishikori",13,10
"Milos Raonic","Tommy Robredo",12,5
"Tomas Berdych","Lukas Rosol",16,12
"Bernard Tomic","Thanasi Kokkinakis",16,14
"Novak Djokovic","Albert Ramos-Vinolas",13,8
"Roger Federer","Andreas Seppi",12,7
"Rafael Nadal","Donald Young",12,6
"Andy Murray","Philipp Kohlschreiber",15,8
"Kei Nishikori","Fernando Verdasco",18,12
"Milos Raonic","Alexandr Dolgopolov",13,10
"Bernard Tomic","David Ferrer",13,9
"Tomas Berdych","Steve Johnson",12,6
"Tommy Robredo","Grigor Dimitrov",14,15
"Feliciano Lopez","Pablo Cuevas",16,11
"Gilles Simon","Michael Berrer",13,7
"Adrian Mannarino","Ernests Gulbis",12,8
"Jack Sock","Roberto Bautista Agut",15,11
"John Isner","Kevin Anderson",13,8
"Novak Djokovic","Marcos Baghdatis",12,4
"Roger Federer","Diego Schwartzman",12,6
"Rafael Nadal","Igor Sijsling",12,6
"Andy Murray","Vasek Pospisil",12,4
"Kei Nishikori","Ryan Harrison",12,8
"Milos Raonic","Simone Bolelli",12,7
"Robin Haase","Stan Wawrinka",15,12
"David Ferrer","Ivan Dodig",17,13
"Tomas Berdych","Sergiy Stakhovsky",12,5
"Juan Monaco","Marin Cilic",12,8
"Grigor Dimitrov","Nick Kyrgios",17,18
"Feliciano Lopez","Edouard Roger-Vasselin",18,15
"Gilles Simon","Malek Jaziri",16,11
"Roberto Bautista Agut","Denis Istomin",12,7
"Kevin Anderson","Federico Delbonis",13,9
"John Isner","Jurgen Melzer",12,7
"Adrian Mannarino","Fabio Fognini",13,9
"Steve Johnson","Ivo Karlovic",13,9
"Michael Berrer","Richard Gasquet",14,13
"Thanasi Kokkinakis","Guillermo Garcia-Lopez",18,15
"Albert Ramos-Vinolas","Julien Benneteau",12,5
"Philipp Kohlschreiber","Tim Smyczek",12,4
"Bernard Tomic","Borna Coric",12,7
"Jack Sock","Gilles Muller",16,15
"Ivan Dodig","Joao Sousa",13,8
"James Duckworth","Dominic Thiem",13,7
"Steve Johnson","Marcel Granollers",12,5
"Adrian Mannarino","Mischa Zverev",12,8
"Albert Ramos-Vinolas","Viktor Troicki",12,8
"Jack Sock","Yen-Hsun Lu",19,14
"Novak Djokovic","Andy Murray",17,12
"Novak Djokovic","John Isner",13,8
"Andy Murray","Tomas Berdych",12,8
"Novak Djokovic","David Ferrer",14,10
"Andy Murray","Dominic Thiem",15,11
"John Isner","Kei Nishikori",12,7
"Tomas Berdych","Juan Monaco",12,7
"Novak Djokovic","Alexandr Dolgopolov",19,12
"Andy Murray","Kevin Anderson",15,13
"Kei Nishikori","David Goffin",12,3
"John Isner","Milos Raonic",20,19
"David Ferrer","Gilles Simon",13,6
"Tomas Berdych","Gael Monfils",9,5
"Dominic Thiem","Adrian Mannarino",18,17
"Novak Djokovic","Steve Darcis",13,5
"Fernando Verdasco","Rafael Nadal",14,13
"Andy Murray","Santiago Giraldo",12,7
"Kei Nishikori","Viktor Troicki",12,4
"Milos Raonic","Jeremy Chardy",18,14
"David Ferrer","Lukas Rosol",13,9
"Adrian Mannarino","Stan Wawrinka",14,12
"Tomas Berdych","Bernard Tomic",19,14
"John Isner","Grigor Dimitrov",13,8
"Gael Monfils","Jo-Wilfried Tsonga",13,10
"Gilles Simon","Alejandro Falla",12,7
"Kevin Anderson","Leonardo Mayer",12,8
"David Goffin","Jerzy Janowicz",12,7
"Juan Monaco","Guillermo Garcia-Lopez",13,9
"Dominic Thiem","Jack Sock",12,7
"Novak Djokovic","Martin Klizan",17,8
"Rafael Nadal","Nicolas Almagro",12,6
"Andy Murray","Donald Young",12,6
"Kei Nishikori","Mikhail Youzhny",12,3
"Milos Raonic","Teymuraz Gabashvili",12,5
"David Ferrer","Federico Delbonis",12,2
"Stan Wawrinka","Carlos Berlocq",19,14
"Tomas Berdych","Hyeon Chung",12,7
"Grigor Dimitrov","Vasek Pospisil",12,4
"Dominic Thiem","Feliciano Lopez",17,15
"Gilles Simon","Mikhail Kukushkin",18,10
"Jerzy Janowicz","Roberto Bautista Agut",13,14
"Kevin Anderson","Sam Querrey",19,17
"Gael Monfils","Filip Krajinovic",16,14
"David Goffin","Borna Coric",12,4
"Alejandro Falla","Ivo Karlovic",12,6
"Jack Sock","Fabio Fognini",13,7
"John Isner","Andrey Rublev",12,7
"Guillermo Garcia-Lopez","Jan-Lennard Struff",12,8
"Bernard Tomic","Austin Krajicek",14,11
"Adrian Mannarino","Albert Ramos-Vinolas",15,12
"Mikhail Kukushkin","Steve Johnson",15,12
"Albert Ramos-Vinolas","Joao Sousa",12,4
"Jack Sock","Go Soeda",12,7
"Dominic Thiem","Diego Schwartzman",14,11
"Lamine Ouahab","Guillermo Garcia-Lopez",12,6
"Mikhail Kukushkin","Albert Ramos-Vinolas",14,10
"Jack Sock","Sam Querrey",14,12
"Jack Sock","Kevin Anderson",13,9
"Sam Querrey","Feliciano Lopez",12,5
"Kevin Anderson","Jeremy Chardy",20,18
"Jack Sock","Santiago Giraldo",12,8
"Feliciano Lopez","Sam Groth",12,6
"Jack Sock","Roberto Bautista Agut",12,8
"Kevin Anderson","Federico Delbonis",18,10
"Teymuraz Gabashvili","John Isner",13,8
"Sam Querrey","Steve Johnson",16,7
"Steve Johnson","Donald Young",13,9
"Jack Sock","Joao Souza",17,13
"Novak Djokovic","Tomas Berdych",17,14
"Novak Djokovic","Rafael Nadal",12,6
"Tomas Berdych","Gael Monfils",12,5
"Novak Djokovic","Marin Cilic",12,3
"Rafael Nadal","David Ferrer",17,13
"Tomas Berdych","Milos Raonic",5,2
"Gael Monfils","Grigor Dimitrov",12,4
"Novak Djokovic","Andreas Haider-Maurer",12,4
"Gael Monfils","Roger Federer",13,10
"Rafael Nadal","John Isner",17,15
"Milos Raonic","Tommy Robredo",15,12
"David Ferrer","Gilles Simon",18,10
"Tomas Berdych","Roberto Bautista Agut",13,10
"Grigor Dimitrov","Stan Wawrinka",12,3
"Marin Cilic","Jo-Wilfried Tsonga",13,9
"Novak Djokovic","Albert Ramos-Vinolas",12,5
"Roger Federer","Jeremy Chardy",12,3
"Rafael Nadal","Lucas Pouille",12,3
"Milos Raonic","Joao Sousa",13,9
"David Ferrer","Victor Estrella Burgos",8,2
"Tomas Berdych","Sergiy Stakhovsky",13,10
"Stan Wawrinka","Juan Monaco",12,5
"Marin Cilic","Florian Mayer",15,12
"Grigor Dimitrov","Fabio Fognini",12,7
"Gilles Simon","Benoit Paire",13,9
"Jo-Wilfried Tsonga","David Goffin",12,7
"Roberto Bautista Agut","Philipp Kohlschreiber",19,16
"Gael Monfils","Alexandr Dolgopolov",14,12
"John Isner","Viktor Troicki",14,12
"Andreas Haider-Maurer","Bernard Tomic",19,17
"Grigor Dimitrov","Fernando Verdasco",16,14
"Gilles Simon","Benjamin Balleret",12,6
"Roberto Bautista Agut","Benjamin Becker",12,2
"Gael Monfils","Andrey Kuznetsov",16,13
"John Isner","Steve Johnson",12,8
"Fabio Fognini","Jerzy Janowicz",12,4
"David Goffin","Norbert Gombos",12,5
"Marcel Granollers","Adrian Mannarino",12,3
"Philipp Kohlschreiber","Mikhail Kukushkin",12,8
"Lucas Pouille","Dominic Thiem",12,8
"Albert Ramos-Vinolas","Robin Haase",12,2
"Joao Sousa","Edouard Roger-Vasselin",15,7
"Bernard Tomic","Lukas Rosol",16,11
"Albert Ramos-Vinolas","Robin Haase",13,9
"Albert Ramos-Vinolas","David Guez",12,6
"Kei Nishikori","Pablo Andujar",12,8
"Kei Nishikori","Martin Klizan",12,3
"Pablo Andujar","David Ferrer",13,9
"Kei Nishikori","Roberto Bautista Agut",15,9
"David Ferrer","Philipp Kohlschreiber",13,9
"Pablo Andujar","Fabio Fognini",12,4
"Kei Nishikori","Santiago Giraldo",12,3
"Fabio Fognini","Rafael Nadal",13,10
"David Ferrer","Elias Ymer",12,7
"Pablo Andujar","Feliciano Lopez",12,7
"Roberto Bautista Agut","Pablo Cuevas",13,8
"Philipp Kohlschreiber","Benoit Paire",13,10
"Kei Nishikori","Teymuraz Gabashvili",12,7
"Rafael Nadal","Nicolas Almagro",12,4
"David Ferrer","Albert Montanes",12,5
"Victor Estrella Burgos","Marin Cilic",12,8
"Feliciano Lopez","Marsel Ilhan",18,15
"Roberto Bautista Agut","Thomaz Bellucci",12,7
"Philipp Kohlschreiber","Andrey Kuznetsov",13,9
"Fabio Fognini","Andrey Rublev",15,11
"Santiago Giraldo","Joao Sousa",15,10
"Pablo Andujar","Albert Ramos-Vinolas",12,5
"Victor Estrella Burgos","Dominic Thiem",13,9
"Joao Sousa","Kenny De Schepper",15,13
"Guillermo Garcia-Lopez","Jiri Vesely",14,12
"Guillermo Garcia-Lopez","Gael Monfils",18,13
"Daniel Gimeno-Traver","Gilles Simon",18,13
"Gael Monfils","Simone Bolelli",13,9
"Jiri Vesely","Ivo Karlovic",12,8
"Guillermo Garcia-Lopez","Lukas Rosol",13,10
"Gilles Simon","Janko Tipsarevic",13,9
"Gael Monfils","Mikhail Youzhny",12,3
"Ivo Karlovic","Borna Coric",15,13
"Guillermo Garcia-Lopez","Marcos Baghdatis",13,7
"Guillermo Garcia-Lopez","Lorenzo Giustino",12,2
"Richard Gasquet","Nick Kyrgios",12,5
"Richard Gasquet","Guillermo Garcia-Lopez",16,14
"Richard Gasquet","Nicolas Almagro",13,7
"Guillermo Garcia-Lopez","Borna Coric",13,9
"Robin Haase","Feliciano Lopez",17,16
"Guillermo Garcia-Lopez","Kevin Anderson",15,11
"Richard Gasquet","Kenny De Schepper",12,5
"Richard Gasquet","Marinko Matosevic",13,7
"Nick Kyrgios","Albert Ramos-Vinolas",19,16
"Guillermo Garcia-Lopez","Roberto Carballes Baena",12,4
"Rui Machado","Joao Sousa",13,9
"Roger Federer","Pablo Cuevas",13,9
"Roger Federer","Diego Schwartzman",15,13
"Pablo Cuevas","Grigor Dimitrov",12,6
"Roger Federer","Daniel Gimeno-Traver",19,16
"Grigor Dimitrov","Ivan Dodig",12,7
"Roger Federer","Jarkko Nieminen",13,7
"Grigor Dimitrov","Andrey Golubev",12,5
"Andy Murray","Philipp Kohlschreiber",19,19
"Andy Murray","Roberto Bautista Agut",12,8
"Philipp Kohlschreiber","Gerald Melzer",14,11
"Andy Murray","Lukas Rosol",16,11
"Roberto Bautista Agut","Victor Estrella Burgos",16,6
"Philipp Kohlschreiber","David Goffin",14,13
"Gerald Melzer","Dominic Thiem",16,15
"Andy Murray","Mischa Zverev",12,4
"Roberto Bautista Agut","Radek Stepanek",12,3
"David Goffin","Simone Bolelli",19,14
"Philipp Kohlschreiber","Alexander Zverev",12,6
"Dominic Thiem","Fabio Fognini",12,3
"Philipp Kohlschreiber","Jiri Vesely",12,3
"Janko Tipsarevic","Bernard Tomic",18,14
"Fabio Fognini","Bastian Trinker",13,8
"Dominic Thiem","Vasek Pospisil",18,17
"Andy Murray","Rafael Nadal",12,5
"Andy Murray","Kei Nishikori",12,7
"Rafael Nadal","Tomas Berdych",13,7
"Andy Murray","Milos Raonic",13,9
"Rafael Nadal","Grigor Dimitrov",12,7
"Kei Nishikori","David Ferrer",12,6
"Tomas Berdych","John Isner",17,18
"Andy Murray","Marcel Granollers",12,2
"Rafael Nadal","Simone Bolelli",12,4
"Kei Nishikori","Roberto Bautista Agut",12,6
"Milos Raonic","Leonardo Mayer",12,7
"Tomas Berdych","Jo-Wilfried Tsonga",13,7
"David Ferrer","Fernando Verdasco",17,14
"Grigor Dimitrov","Stan Wawrinka",16,15
"John Isner","Nick Kyrgios",18,14
"Nick Kyrgios","Roger Federer",20,19
"Andy Murray","Philipp Kohlschreiber",15,10
"Rafael Nadal","Steve Johnson",12,7
"Kei Nishikori","David Goffin",16,12
"Milos Raonic","Juan Monaco",12,7
"Tomas Berdych","Richard Gasquet",14,11
"David Ferrer","Albert Ramos-Vinolas",12,4
"Stan Wawrinka","Joao Sousa",14,11
"Fernando Verdasco","Marin Cilic",19,16
"Grigor Dimitrov","Fabio Fognini",16,13
"Leonardo Mayer","Feliciano Lopez",14,12
"Jo-Wilfried Tsonga","Jack Sock",14,15
"Marcel Granollers","Gael Monfils",19,17
"Roberto Bautista Agut","Sam Querrey",13,9
"John Isner","Thomaz Bellucci",19,14
"Marin Cilic","Jiri Vesely",13,6
"Grigor Dimitrov","Donald Young",9,4
"Feliciano Lopez","Benjamin Becker",16,15
"Gael Monfils","Viktor Troicki",12,2
"Roberto Bautista Agut","Marius Copil",13,8
"Simone Bolelli","Kevin Anderson",12,7
"John Isner","Adrian Mannarino",13,10
"Fabio Fognini","Santiago Giraldo",12,5
"Richard Gasquet","Ivo Karlovic",12,7
"David Goffin","Ernests Gulbis",16,12
"Steve Johnson","Alejandro Gonzalez",17,15
"Philipp Kohlschreiber","Alejandro Falla",12,5
"Albert Ramos-Vinolas","Pablo Cuevas",15,13
"Jack Sock","Pablo Andujar",13,9
"Joao Sousa","Jerzy Janowicz",13,9
"Luca Vanni","Bernard Tomic",16,16
"Fernando Verdasco","Guillermo Garcia-Lopez",16,11
"Alejandro Gonzalez","Joao Sousa",15,13
"Albert Ramos-Vinolas","Ricardas Berankis",12,6
"Joao Sousa","Edouard Roger-Vasselin",16,12
"Albert Ramos-Vinolas","Ivan Dodig",15,11
"Novak Djokovic","Roger Federer",12,7
"Novak Djokovic","David Ferrer",12,8
"Roger Federer","Stan Wawrinka",12,6
"Novak Djokovic","Kei Nishikori",15,10
"Roger Federer","Tomas Berdych",12,6
"Stan Wawrinka","Rafael Nadal",13,8
"David Ferrer","David Goffin",16,11
"Novak Djokovic","Thomaz Bellucci",17,12
"Roger Federer","Kevin Anderson",13,8
"David Goffin","Andy Murray",0,0
"Rafael Nadal","John Isner",12,8
"Kei Nishikori","Viktor Troicki",12,7
"Tomas Berdych","Fabio Fognini",16,15
"David Ferrer","Guillermo Garcia-Lopez",12,4
"Stan Wawrinka","Dominic Thiem",13,10
"Novak Djokovic","Nicolas Almagro",18,11
"Roger Federer","Pablo Cuevas",13,10
"Andy Murray","Jeremy Chardy",12,7
"Rafael Nadal","Marsel Ilhan",12,2
"Kei Nishikori","Jiri Vesely",14,11
"Tomas Berdych","Matteo Donati",12,6
"David Ferrer","Richard Gasquet",13,9
"Stan Wawrinka","Juan Monaco",16,11
"Fabio Fognini","Grigor Dimitrov",17,12
"Viktor Troicki","Feliciano Lopez",18,14
"Dominic Thiem","Gilles Simon",9,6
"David Goffin","Jo-Wilfried Tsonga",17,13
"Thomaz Bellucci","Roberto Bautista Agut",13,11
"Kevin Anderson","Philipp Kohlschreiber",3,0
"John Isner","Leonardo Mayer",13,10
"Guillermo Garcia-Lopez","Alexandr Dolgopolov",12,7
"Guillermo Garcia-Lopez","Marin Cilic",12,7
"Grigor Dimitrov","Jerzy Janowicz",13,9
"Feliciano Lopez","Nick Kyrgios",13,10
"Gilles Simon","Jack Sock",17,15
"Roberto Bautista Agut","Marcel Granollers",12,4
"Kevin Anderson","Florian Mayer",18,18
"John Isner","Joao Sousa",13,8
"Fabio Fognini","Steve Johnson",13,9
"Richard Gasquet","Thomas Fabbiano",13,7
"David Goffin","Andrea Arnaboldi",17,10
"Marsel Ilhan","Adrian Mannarino",12,5
"Philipp Kohlschreiber","Donald Young",12,5
"Dominic Thiem","Simone Bolelli",14,12
"Viktor Troicki","Bernard Tomic",20,19
"Thomaz Bellucci","Joao Sousa",13,10
"Joao Sousa","Federico Delbonis",14,13
"Federico Delbonis","Stan Wawrinka",18,15
"Santiago Giraldo","Marin Cilic",13,8
"Joao Sousa","Pablo Andujar",15,16
"Thomaz Bellucci","Albert Ramos-Vinolas",13,9
"Stan Wawrinka","Lukas Rosol",15,13
"Marin Cilic","Andrey Rublev",17,13
"Pablo Andujar","Adrian Mannarino",16,14
"Albert Ramos-Vinolas","Benjamin Becker",13,8
"Joao Sousa","Jurgen Melzer",12,8
"Joao Sousa","Joao Souza",13,8
"Adrian Mannarino","Carlos Berlocq",16,11
"Albert Ramos-Vinolas","Marinko Matosevic",13,8
"Adrian Mannarino","Somdev Devvarman",13,6
"Adrian Mannarino","Miki Jankovic",12,7
"Stan Wawrinka","Novak Djokovic",22,17
"Novak Djokovic","Andy Murray",28,21
"Stan Wawrinka","Jo-Wilfried Tsonga",25,20
"Novak Djokovic","Rafael Nadal",19,9
"Stan Wawrinka","Roger Federer",19,13
"Andy Murray","David Ferrer",24,16
"Jo-Wilfried Tsonga","Kei Nishikori",25,20
"Novak Djokovic","Richard Gasquet",18,6
"Roger Federer","Gael Monfils",22,14
"Andy Murray","Jeremy Chardy",21,15
"Jo-Wilfried Tsonga","Tomas Berdych",24,15
"Kei Nishikori","Teymuraz Gabashvili",18,9
"Rafael Nadal","Jack Sock",23,13
"David Ferrer","Marin Cilic",18,8
"Stan Wawrinka","Gilles Simon",18,7
"Novak Djokovic","Thanasi Kokkinakis",18,12
"Roger Federer","Damir Dzumhur",18,9
"Andy Murray","Nick Kyrgios",18,9
"Tomas Berdych","Benoit Paire",24,15
"Kei Nishikori","Benjamin Becker",0,0
"Rafael Nadal","Andrey Kuznetsov",18,6
"David Ferrer","Simone Bolelli",24,17
"Stan Wawrinka","Steve Johnson",18,9
"Marin Cilic","Leonardo Mayer",18,9
"Gilles Simon","Nicolas Mahut",30,20
"Gael Monfils","Pablo Cuevas",26,25
"Richard Gasquet","Kevin Anderson",24,21
"Jeremy Chardy","David Goffin",18,9
"Jack Sock","Borna Coric",18,7
"Novak Djokovic","Gilles Muller",18,9
"Roger Federer","Marcel Granollers",19,11
"Andy Murray","Joao Sousa",22,13
"Tomas Berdych","Radek Stepanek",24,16
"Kei Nishikori","Thomaz Bellucci",19,13
"Rafael Nadal","Nicolas Almagro",18,8
"David Ferrer","Daniel Gimeno-Traver",18,6
"Stan Wawrinka","Dusan Lajovic",23,17
"Marin Cilic","Andrea Arnaboldi",19,8
"Gilles Simon","Martin Klizan",19,10
"Gael Monfils","Diego Schwartzman",26,21
"Kevin Anderson","Yen-Hsun Lu",23,19
"Jeremy Chardy","John Isner",22,16
"David Goffin","Santiago Giraldo",23,16
"Lukas Rosol","Roberto Bautista Agut",18,8
"Richard Gasquet","Carlos Berlocq",25,17
"Pablo Cuevas","Dominic Thiem",27,23
"Pablo Andujar","Philipp Kohlschreiber",25,23
"Thanasi Kokkinakis","Bernard Tomic",26,25
"Benoit Paire","Fabio Fognini",19,9
"Steve Johnson","Sergiy Stakhovsky",22,21
"Jack Sock","Pablo Carreno Busta",26,20
"Novak Djokovic","Jarkko Nieminen",19,9
"Roger Federer","Alejandro Falla",18,10
"Andy Murray","Facundo Arguello",18,7
"Tomas Berdych","Yoshihito Nishioka",19,8
"Kei Nishikori","Paul-Henri Mathieu",19,9
"Rafael Nadal","Quentin Halys",18,10
"David Ferrer","Lukas Lacko",18,5
"Stan Wawrinka","Marsel Ilhan",18,8
"Marin Cilic","Robin Haase",18,8
"Jack Sock","Grigor Dimitrov",19,11
"Teymuraz Gabashvili","Feliciano Lopez",19,12
"Gilles Simon","Lucas Pouille",21,13
"Gael Monfils","Edouard Roger-Vasselin",25,15
"Kevin Anderson","Tim Smyczek",18,10
"John Isner","Andreas Seppi",19,10
"David Goffin","Filip Krajinovic",22,15
"Roberto Bautista Agut","Florian Mayer",18,7
"Richard Gasquet","Germain Gigounon",18,7
"Philipp Kohlschreiber","Go Soeda",18,3
"Marcos Baghdatis","Ivo Karlovic",19,14
"Steve Johnson","Guillermo Garcia-Lopez",27,22
"Bernard Tomic","Luca Vanni",21,16
"Fabio Fognini","Tatsuma Ito",18,7
"Jurgen Melzer","Adrian Mannarino",20,15
"Pablo Andujar","Albert Ramos-Vinolas",19,12
"Joao Sousa","Vasek Pospisil",19,10
"Dominic Thiem","Aljaz Bedene",24,17
"Nicolas Mahut","David Goffin",13,7
"David Goffin","Gilles Muller",13,10
"David Goffin","Illya Marchenko",17,14
"Robin Haase","Ivo Karlovic",19,17
"Nicolas Mahut","Adrian Mannarino",12,4
"David Goffin","Jurgen Melzer",13,8
"Nicolas Mahut","Roberto Bautista Agut",12,6
"Marius Copil","Guillermo Garcia-Lopez",13,10
"Ivo Karlovic","Tatsuma Ito",14,12
"Adrian Mannarino","Marco Chiudinelli",12,5
"Illya Marchenko","Joao Sousa",13,9
"Adrian Mannarino","Yen-Hsun Lu",12,7
"Joao Sousa","Denis Istomin",12,10
"Rafael Nadal","Viktor Troicki",13,9
"Rafael Nadal","Gael Monfils",12,7
"Viktor Troicki","Marin Cilic",19,16
"Rafael Nadal","Bernard Tomic",18,14
"Marin Cilic","Mischa Zverev",18,18
"Gael Monfils","Philipp Kohlschreiber",16,14
"Rafael Nadal","Marcos Baghdatis",19,15
"Marin Cilic","Matthias Bachinger",13,9
"Sam Groth","Feliciano Lopez",17,18
"Gael Monfils","Andreas Haider-Maurer",14,12
"Bernard Tomic","Tommy Haas",13,8
"Philipp Kohlschreiber","Jerzy Janowicz",12,8
"Bernard Tomic","Jan-Lennard Struff",13,9
"Philipp Kohlschreiber","Alexandr Dolgopolov",12,6
"Mischa Zverev","Dominic Thiem",13,8
"Roger Federer","Andreas Seppi",13,10
"Roger Federer","Ivo Karlovic",14,12
"Andreas Seppi","Kei Nishikori",4,1
"Roger Federer","Florian Mayer",13,6
"Kei Nishikori","Jerzy Janowicz",17,14
"Ivo Karlovic","Tomas Berdych",19,15
"Andreas Seppi","Gael Monfils",7,1
"Roger Federer","Ernests Gulbis",13,8
"Kei Nishikori","Dustin Brown",13,6
"Tomas Berdych","Borna Coric",12,5
"Gael Monfils","Mikhail Kukushkin",13,10
"Ivo Karlovic","Alexander Zverev",18,13
"Florian Mayer","Steve Johnson",13,9
"Roger Federer","Philipp Kohlschreiber",17,18
"Kei Nishikori","Dominic Thiem",14,11
"Tomas Berdych","Victor Estrella Burgos",13,8
"Gael Monfils","Lukas Rosol",12,7
"Steve Johnson","Bernard Tomic",13,9
"Ivo Karlovic","Santiago Giraldo",18,15
"Andy Murray","Kevin Anderson",12,7
"Andy Murray","Viktor Troicki",13,9
"Kevin Anderson","Gilles Simon",18,13
"Andy Murray","Gilles Muller",16,16
"Gilles Simon","Milos Raonic",17,14
"Kevin Anderson","Guillermo Garcia-Lopez",14,11
"Viktor Troicki","John Isner",13,9
"Andy Murray","Fernando Verdasco",13,9
"Kevin Anderson","Stan Wawrinka",14,12
"Milos Raonic","Richard Gasquet",18,12
"Viktor Troicki","Marin Cilic",18,12
"Gilles Muller","Grigor Dimitrov",13,10
"Gilles Simon","Thanasi Kokkinakis",12,6
"John Isner","Feliciano Lopez",20,19
"Guillermo Garcia-Lopez","Alexandr Dolgopolov",13,9
"Andy Murray","Yen-Hsun Lu",13,9
"Stan Wawrinka","Nick Kyrgios",12,7
"Milos Raonic","James Ward",17,12
"Marin Cilic","Adrian Mannarino",16,14
"Alexandr Dolgopolov","Rafael Nadal",18,14
"Grigor Dimitrov","Sam Querrey",16,13
"Gilles Simon","David Goffin",19,14
"Feliciano Lopez","Joao Sousa",12,7
"Kevin Anderson","Lleyton Hewitt",19,14
"Guillermo Garcia-Lopez","Pablo Andujar",13,8
"Richard Gasquet","Simone Bolelli",12,3
"John Isner","Jared Donaldson",13,10
"Fernando Verdasco","Roberto Bautista Agut",17,17
"Sam Querrey","Gilles Simon",18,17
"Gilles Simon","Joao Sousa",12,5
"Yen-Hsun Lu","Feliciano Lopez",12,5
"Alexandr Dolgopolov","Dominic Thiem",12,6
"Simone Bolelli","Adrian Mannarino",15,14
"Marcos Baghdatis","David Ferrer",13,8
"Gilles Simon","Marcel Granollers",18,18
"Feliciano Lopez","Taylor Fritz",12,6
"Dominic Thiem","Malek Jaziri",12,4
"Adrian Mannarino","Aljaz Bedene",13,10
"Joao Sousa","Sam Groth",19,16
"Hyeon Chung","Albert Ramos-Vinolas",13,10
"Sergiy Stakhovsky","Steve Johnson",12,7
"Novak Djokovic","Roger Federer",25,20
"Novak Djokovic","Richard Gasquet",19,14
"Roger Federer","Andy Murray",20,14
"Novak Djokovic","Marin Cilic",18,12
"Roger Federer","Gilles Simon",19,10
"Andy Murray","Vasek Pospisil",19,13
"Richard Gasquet","Stan Wawrinka",30,29
"Novak Djokovic","Kevin Anderson",31,24
"Roger Federer","Roberto Bautista Agut",18,7
"Andy Murray","Ivo Karlovic",24,21
"Stan Wawrinka","David Goffin",20,16
"Gilles Simon","Tomas Berdych",18,8
"Marin Cilic","Denis Kudla",23,18
"Richard Gasquet","Nick Kyrgios",26,19
"Novak Djokovic","Bernard Tomic",18,9
"Roger Federer","Sam Groth",24,17
"Andy Murray","Andreas Seppi",19,11
"Stan Wawrinka","Fernando Verdasco",18,11
"Tomas Berdych","Pablo Andujar",23,15
"Nick Kyrgios","Milos Raonic",25,21
"Marin Cilic","John Isner",25,24
"Richard Gasquet","Grigor Dimitrov",18,11
"Gilles Simon","Gael Monfils",24,23
"Ivo Karlovic","Jo-Wilfried Tsonga",25,24
"Kevin Anderson","Leonardo Mayer",19,13
"David Goffin","Marcos Baghdatis",18,9
"Roberto Bautista Agut","Nikoloz Basilashvili",19,7
"Novak Djokovic","Jarkko Nieminen",18,9
"Roger Federer","Sam Querrey",18,8
"Andy Murray","Robin Haase",18,6
"Stan Wawrinka","Victor Estrella Burgos",19,12
"Santiago Giraldo","Kei Nishikori",0,0
"Tomas Berdych","Nicolas Mahut",18,9
"Milos Raonic","Tommy Haas",25,15
"Marin Cilic","Ricardas Berankis",28,26
"Dustin Brown","Rafael Nadal",22,19
"Grigor Dimitrov","Steve Johnson",20,14
"Gilles Simon","Blaz Kavcic",24,10
"Jo-Wilfried Tsonga","Albert Ramos-Vinolas",18,11
"Kevin Anderson","Marsel Ilhan",25,21
"Nikoloz Basilashvili","Feliciano Lopez",24,24
"David Goffin","Liam Broady",19,8
"John Isner","Matthew Ebden",19,12
"Gael Monfils","Adrian Mannarino",20,14
"Roberto Bautista Agut","Benoit Paire",24,21
"Richard Gasquet","Kenny De Schepper",18,6
"Ivo Karlovic","Alexandr Dolgopolov",23,21
"Bernard Tomic","Pierre-Hugues Herbert",20,16
"Vasek Pospisil","Fabio Fognini",19,16
"Fernando Verdasco","Dominic Thiem",28,25
"Novak Djokovic","Philipp Kohlschreiber",18,12
"Roger Federer","Damir Dzumhur",18,7
"Andy Murray","Mikhail Kukushkin",19,14
"Stan Wawrinka","Joao Sousa",20,13
"Kei Nishikori","Simone Bolelli",27,21
"Tomas Berdych","Jeremy Chardy",26,21
"Milos Raonic","Daniel Gimeno-Traver",22,17
"Marin Cilic","Hiroki Moriya",19,11
"Rafael Nadal","Thomaz Bellucci",18,10
"Grigor Dimitrov","Federico Delbonis",18,7
